gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_boxcox,tenure_cbrt,TotalServices,HasPremiumSupport,AvgMonthlySpend,Churn
0,0,1,0,1,1,0.67928636,1,0,0,0,1,0,0,-0.52276254,-0.8441327,1,0,-1.0216179,1
0,0,0,0,1,0,0.34858876,1,0,0,0,0,1,0,-1.0390406,-1.3841357,0,0,0.3912201,1
1,0,1,1,1,0,-0.1765391,0,0,1,0,1,0,0,0.69740677,0.9014506,2,0,0.58211803,0
1,0,1,0,1,1,0.95015925,1,0,0,0,0,1,0,0.6783014,0.3249784,3,0,0.93832326,0
0,0,0,0,1,0,-0.6584602,0,0,0,0,0,0,0,0.36771217,0.68854326,0,0,0.33505374,0
1,0,0,0,1,0,-1.2849576,0,1,0,1,0,0,0,-0.23417234,0.3560352,0,0,-0.19975913,0
0,0,0,0,1,0,-1.4810498,0,1,0,0,0,1,0,-1.567388,-1.3841357,0,0,0.47912857,0
1,0,1,1,1,0,-1.446152,0,1,0,1,0,0,1,-0.44436455,0.22786814,0,0,-0.35457313,0
0,0,0,0,1,0,-0.17820089,0,0,1,0,0,1,0,0.2810212,0.3249784,2,0,0.3137146,0
1,0,1,1,1,1,1.0049986,1,0,1,0,1,0,0,1.009231,0.66322094,3,0,1.3497374,0
1,0,0,0,1,1,-0.09511104,0,0,0,0,0,0,1,0.5387798,0.53063697,3,0,0.6211113,0
0,0,0,0,1,1,1.7910285,1,0,0,1,0,1,0,1.7311662,1.2285651,6,1,1.6281173,0
1,0,0,0,1,0,-0.3460424,0,0,0,0,0,1,0,-1.6317462,-1.8123131,1,0,0.16242537,1
0,0,1,1,0,0,-0.010359392,0,0,0,1,0,0,0,1.0451727,1.2472993,6,1,0.6270682,0
0,0,1,1,1,1,0.51144487,1,0,0,0,0,1,0,0.21114393,-0.067613915,1,0,0.2351628,0
1,0,1,1,1,1,-1.4810498,0,1,1,0,0,0,0,-0.33343482,0.68854326,0,0,-0.21376237,0
0,0,1,1,1,0,-1.454461,0,1,0,1,0,0,1,-0.086105734,0.9014506,0,0,-0.047619816,0
1,0,0,0,1,0,-1.4727408,0,1,0,0,0,0,1,-1.9099218,-1.8123131,0,0,0.17201562,0
0,0,0,0,1,1,0.36853033,0,0,1,0,0,0,1,-0.32656702,-0.5639137,3,0,-0.339481,0
1,0,0,0,1,1,0.52141565,1,0,0,0,0,1,0,0.463927,0.2609297,1,0,0.580003,0
1,0,1,0,0,1,-1.323179,0,0,0,0,0,1,0,-1.4157087,-1.1249284,0,0,1.7878305,1
0,0,1,1,1,1,0.35689774,0,0,0,1,0,1,0,1.1931951,1.1518178,3,0,0.9088255,0
1,0,0,0,1,0,-0.6750782,0,0,0,0,0,0,1,-1.6952071,-1.8123131,0,0,0.16485375,0
1,0,1,0,0,1,-0.74487364,0,0,1,0,0,1,0,0.1775845,0.53063697,3,0,0.1690678,1
1,0,1,1,1,1,0.3253236,0,0,0,0,1,0,0,0.6578552,0.5580029,4,0,0.7928877,0
1,0,0,0,1,1,0.35025057,1,0,0,0,0,1,0,-1.5213346,-1.8123131,0,0,0.1578151,1
1,0,0,0,1,1,0.9983514,1,0,1,0,0,1,0,1.1124748,0.80993557,3,0,1.3334149,1
1,0,1,1,0,0,-0.5521052,0,0,0,1,1,0,0,0.31370878,0.58492744,4,1,0.3070434,0
1,0,1,1,1,0,-1.4993294,0,1,1,0,0,0,1,-0.73381215,-0.027117206,0,0,-0.519935,0
0,1,0,0,1,1,0.19237985,1,0,0,0,0,1,0,-1.5441693,-1.8123131,0,0,0.15881075,1
0,0,0,0,1,0,-1.4827116,0,1,0,0,0,0,1,-1.9135712,-1.8123131,0,0,0.17212456,0
0,0,0,0,1,1,1.3905355,1,0,0,0,1,0,0,1.3203161,0.9236315,4,0,1.5350606,0
1,0,0,1,1,1,0.8720548,1,0,0,0,0,1,0,0.036892574,-0.3927553,2,0,0.040005278,0
1,0,1,1,1,1,-1.3082229,0,1,0,1,0,0,0,-0.9117743,-0.5639137,0,0,-0.7288981,0
0,0,1,1,1,0,0.17243828,0,0,0,1,0,0,0,0.8903022,0.8789992,4,1,0.8551148,0
0,0,0,0,1,1,0.06940687,0,0,0,0,0,1,0,-0.7072744,-0.92843103,2,0,-2.538787,0
0,0,1,1,1,0,0.7108605,1,0,0,0,1,0,0,0.5711305,0.3249784,1,0,0.7447079,1
1,0,1,1,1,0,-1.4827116,0,1,0,0,0,1,0,-0.86695707,-0.34083176,0,0,-0.603673,0
0,0,0,1,1,0,0.0029349842,0,0,1,0,0,0,1,-0.013447669,-0.10935716,3,0,-0.013375144,0
1,1,1,0,1,0,0.3352944,0,0,0,1,0,1,0,0.3726604,0.22786814,3,0,0.44631064,0
1,0,0,0,1,1,-0.47400075,0,0,0,0,0,0,1,-1.260786,-1.3841357,1,0,0.4338185,0
1,0,0,0,1,0,0.2704843,1,0,0,0,0,1,0,-0.35484377,-0.6272796,1,0,-0.39660862,0
0,0,0,0,1,1,1.6713792,1,0,1,0,1,0,0,1.531318,1.0514597,6,1,1.6759932,0
1,0,0,0,1,0,-1.5209329,0,1,0,0,0,1,0,-0.85564166,-0.24314304,0,0,-0.5833752,0
1,0,0,1,1,0,-1.5026531,0,1,0,0,0,0,1,-1.3182453,-1.021193,0,0,11.278722,0
0,0,0,0,1,1,1.2077378,1,0,1,0,0,1,0,1.077412,0.68854326,3,0,1.4603596,0
1,0,0,0,1,1,0.64272684,1,0,0,0,0,1,0,0.1871905,-0.10935716,1,0,0.20612654,0
1,0,0,0,1,1,-1.3497678,0,1,0,1,0,0,0,0.072485626,1.171285,0,0,0.028837882,0
0,0,0,0,1,1,-0.48729512,0,0,0,0,0,1,0,-1.6578571,-1.8123131,0,0,0.16344322,0
0,0,1,0,1,1,0.3269854,1,0,0,0,0,1,0,0.21430041,0.05048319,1,0,0.23896405,0
0,0,0,1,1,0,-1.4960059,0,1,0,1,0,0,1,-0.6595974,0.012222058,0,0,-0.48293966,0
0,0,1,0,1,1,0.6726392,1,0,0,0,0,1,0,0.53115475,0.22786814,1,0,0.69269943,1
0,0,0,0,1,0,0.52473927,1,0,0,0,0,1,0,-1.1654088,-1.5606626,1,0,0.24567728,1
1,0,1,0,1,1,1.3971827,1,0,1,0,0,0,0,1.2460984,0.80993557,4,0,1.6174027,0
0,0,1,1,1,1,0.6560212,0,0,0,1,0,1,0,1.1141284,0.9455499,5,1,1.1092069,0
0,0,0,0,1,0,-1.3198555,0,1,0,1,0,0,0,-0.825696,-0.3927553,0,0,-0.5983191,0
0,0,1,1,1,1,0.62943244,0,0,0,1,0,0,0,1.3569993,1.2472993,6,1,0.9809646,0
0,0,0,0,1,1,0.36686853,1,0,0,0,0,1,0,-1.2248586,-1.5606626,1,0,0.2521015,1
1,0,1,0,1,0,1.058176,1,0,0,0,1,0,0,0.55110556,0.15947245,3,0,0.73220074,0
1,1,1,0,1,1,1.1213244,1,0,0,0,0,1,0,0.6519976,0.19406347,3,0,0.91270053,1
1,0,1,1,1,1,1.2077378,1,0,0,1,1,0,0,1.509145,1.2096542,5,1,1.2717718,0
0,0,0,0,1,0,-1.4810498,0,1,1,0,0,0,1,-0.98000634,-0.50397736,0,0,-0.71639466,0
0,1,1,0,1,1,0.97342443,1,0,1,0,0,1,0,1.243223,0.9886294,4,1,1.2545393,0
1,1,1,0,1,1,1.0133076,1,0,0,0,0,1,0,-0.0722814,-0.50397736,2,0,-0.07996728,1
1,1,1,0,1,1,0.32033822,1,0,0,0,0,0,1,-0.62590045,-0.92843103,0,0,-2.3295126,1
0,0,1,0,1,0,0.53969544,0,0,0,1,0,0,1,1.1435789,1.0514597,5,1,0.9886792,0
0,0,0,0,1,1,-0.14995034,0,0,1,0,0,1,0,-0.05786856,-0.10935716,3,1,-0.056299634,0
0,0,0,0,1,0,-0.13000877,0,0,0,0,0,1,0,-1.375539,-1.5606626,2,0,0.266772,0
0,0,0,0,1,0,-0.69169617,0,0,0,0,1,0,0,-1.6986762,-1.8123131,0,0,0.16498211,0
1,0,0,0,1,0,0.70753694,1,0,0,0,0,1,0,-0.91982377,-1.243603,2,0,0.6513764,0
0,0,0,0,1,0,-1.479388,0,1,1,0,1,0,0,-0.8049785,-0.19699931,0,0,-0.55716217,0
0,0,0,0,1,0,0.6776246,1,0,0,0,0,1,0,0.50804657,0.22786814,2,0,0.6542998,1
1,0,1,1,1,1,-1.5076385,0,1,0,1,1,0,0,-0.043008856,1.1518178,0,0,-0.016651683,0
1,1,1,0,1,1,1.2592535,1,0,0,1,1,0,0,1.5960997,1.2472993,4,0,1.3377867,0
1,0,1,0,1,0,-1.4910206,0,1,0,1,1,0,0,-0.14782426,0.8562688,0,0,-0.08441836,0
0,0,0,0,1,0,-1.5026531,0,1,1,0,0,1,0,-1.4187548,-1.1249284,0,0,1.7895737,0
1,1,1,0,1,1,1.0216166,1,0,0,1,1,0,0,1.4620767,1.2285651,4,1,1.1613492,0
0,0,1,1,1,1,0.6443886,0,0,1,0,1,0,0,0.96159613,0.78631365,5,1,1.0872707,0
1,0,1,1,1,1,1.2775333,1,0,0,1,0,1,0,1.3166137,0.9236315,4,1,1.5273207,0
1,0,0,0,1,1,-0.48397154,0,0,0,0,1,0,0,-1.383152,-1.5606626,1,0,0.2674562,0
0,1,0,0,1,1,0.79062676,1,0,0,0,0,1,0,-1.1772761,-1.5606626,2,0,0.24699035,1
1,0,1,1,1,0,-0.332748,0,0,0,0,0,1,0,-0.012700475,0.012222058,1,0,-0.012620142,1
1,0,1,1,1,0,-1.4893587,0,1,0,1,1,0,0,-0.3204427,0.68854326,0,0,-0.20669904,0
1,0,1,0,1,1,1.7112623,1,0,0,1,0,1,0,1.7432833,1.2285651,6,1,1.6522362,0
0,0,0,0,0,1,-1.1154544,0,0,0,0,0,1,0,-0.27275854,0.19406347,1,0,-0.23699133,0
1,0,1,1,1,0,-1.339797,0,1,0,1,0,0,0,0.17838834,1.1905624,0,0,0.0726645,0
1,0,1,0,1,0,0.6460504,0,0,0,1,1,0,0,1.3317847,1.2285651,5,1,0.9766797,0
0,1,0,0,1,1,0.8820256,1,0,0,0,0,1,0,-1.4514776,-1.8123131,2,0,0.15462402,1
1,1,1,0,1,1,0.69424254,0,0,0,1,0,0,0,1.1096826,0.9236315,6,1,1.1372803,0
1,0,0,1,1,1,-1.4478137,0,1,1,0,0,0,1,-0.06934656,0.9236315,0,0,-0.037471347,0
1,0,0,0,1,1,0.4898415,1,0,0,0,0,1,0,-1.5020118,-1.8123131,1,0,0.15695462,1
0,0,1,0,1,0,-1.3032374,0,1,1,0,0,0,1,-0.48028094,0.15947245,0,0,-0.3798499,0
0,0,1,1,1,0,-1.4810498,0,1,0,0,0,0,1,-0.8070166,-0.19699931,0,0,-0.5580794,0
1,0,1,0,1,0,-0.030300956,0,0,0,0,0,1,0,0.9851546,1.1321559,2,0,0.6846629,0
0,0,1,1,1,1,-0.09344924,0,0,1,0,0,0,1,-0.17318861,-0.29102904,2,1,-0.16303986,0
1,0,1,1,1,0,-1.2965903,0,1,0,1,0,0,1,-0.008449417,0.8332507,0,0,-0.005330157,0
0,0,0,0,1,0,-0.21808402,0,0,1,0,0,1,0,-0.18996572,-0.19699931,2,0,-0.17434543,0
0,0,0,0,1,0,0.7008897,0,0,1,0,0,0,0,0.651816,0.4163678,6,1,0.8571514,0
1,1,1,0,1,1,0.17742367,1,0,0,0,0,0,1,-0.6957391,-0.92843103,0,0,-2.5101469,1
1,0,1,1,1,1,1.3340343,1,0,1,0,1,0,0,1.5941507,1.2472993,5,1,1.3345195,0
1,0,1,1,1,1,1.5467443,1,0,1,0,0,1,0,1.5856866,1.1518178,5,0,1.5357955,1
1,1,0,0,1,1,1.1661929,1,0,1,0,0,1,0,0.7505448,0.3560352,4,0,1.0698688,0
1,1,1,0,1,1,1.0133076,1,0,0,0,0,0,0,1.2321982,0.9455499,3,0,1.3161272,1
0,0,1,0,1,1,0.7141841,1,0,0,0,0,1,0,-0.5629541,-0.92843103,2,0,-2.1555355,1
0,1,1,0,1,1,1.197767,1,0,0,0,0,1,0,-1.4141923,-1.8123131,3,0,0.15282738,1
1,0,1,0,1,1,-1.5026531,0,1,0,0,0,0,0,-1.2237879,-0.8441327,0,0,-1.7713366,0
0,0,0,0,1,0,1.3041221,1,0,0,1,0,1,0,1.5145643,1.1905624,4,1,1.3199532,0
0,0,1,0,1,1,1.3174164,1,0,1,0,0,0,1,1.1938854,0.78631365,4,0,1.5475209,0
1,0,0,0,1,0,-1.5043149,0,1,1,0,0,0,1,-1.0718006,-0.6946121,0,0,-0.9890941,0
0,0,1,1,1,0,-1.3132082,0,1,0,1,1,0,0,-0.9773917,-0.5639137,0,0,-0.7599937,0
0,0,0,0,1,1,0.7158459,1,0,0,0,0,1,0,-0.10376736,-0.44704098,2,0,-0.108234614,1
0,0,1,0,0,1,-0.49560413,0,0,0,1,0,0,0,0.75808144,1.2096542,4,1,0.40944412,0
0,1,0,0,1,1,1.46864,1,0,0,0,0,0,0,1.5277975,1.0922282,5,1,1.5666682,0
0,0,1,1,1,0,0.8354953,0,0,0,1,1,0,0,1.3321478,1.1321559,6,1,1.1378939,0
0,0,1,1,1,1,0.57293135,0,0,0,1,1,0,0,1.339573,1.2285651,5,1,0.98705536,0
1,1,0,0,1,0,0.8371571,1,0,0,0,0,1,0,0.14586522,-0.15244755,2,0,0.15759858,0
1,0,1,0,1,1,0.48485613,0,0,0,1,0,0,0,1.2943275,1.2472993,5,0,0.90071344,0
0,0,1,1,1,0,-0.023653768,0,0,0,1,1,0,0,1.0373279,1.2285651,4,1,0.6382047,0
1,0,1,1,1,1,1.2093996,1,0,0,0,1,0,0,0.9113824,0.47450525,3,0,1.3441533,0
0,0,0,0,1,1,0.8371571,1,0,0,0,0,1,0,0.53158987,0.15947245,2,0,0.6988014,1
1,1,1,0,1,1,0.3884719,1,0,0,0,0,1,0,-0.072428375,-0.29102904,1,0,-0.07163337,1
1,0,0,0,0,1,-0.8528905,0,0,1,0,0,1,0,-0.02896094,0.3249784,2,0,-0.02759838,0
0,0,1,1,0,0,-1.0024523,0,0,0,1,0,0,1,-0.358844,-0.027117206,2,0,-0.3015227,0
1,0,1,1,1,1,-1.5026531,0,1,1,0,0,1,0,-0.14861959,0.96721345,0,0,-0.07250152,0
0,1,1,0,1,1,1.3190782,1,0,0,1,0,0,0,1.565213,1.2096542,4,0,1.3659334,0
1,0,1,0,1,0,0.19071804,1,0,0,0,0,1,0,-0.9431884,-1.243603,0,0,0.6613461,0
1,0,1,1,1,0,-1.4760643,0,1,0,1,0,0,1,-0.2705774,0.66322094,0,0,-0.18352282,0
1,0,0,0,1,1,0.17410007,1,0,0,0,0,1,0,-0.4198351,-0.6946121,0,0,-0.5156651,1
1,0,1,1,1,0,-1.5059767,0,1,0,1,1,0,0,-0.40744817,0.4163678,0,0,-0.3121242,0
1,0,0,0,1,1,0.17077649,0,0,0,0,0,0,1,0.8931668,0.8789992,4,0,0.85927635,0
1,0,1,1,1,0,-0.1682301,0,0,0,1,0,0,1,0.028512347,-0.027117206,2,0,0.028923292,0
0,0,1,1,1,1,0.45162016,0,0,1,0,1,0,0,0.71311456,0.5580029,4,0,0.88634,0
1,1,0,0,1,1,0.22229218,1,0,0,0,0,0,1,-0.82209355,-1.1249284,0,0,1.3232944,0
1,0,1,1,0,1,-0.62854785,0,0,1,0,1,0,0,-0.06481497,0.124047734,3,0,-0.06263957,0
0,0,0,0,1,1,1.0332491,1,0,0,0,0,1,0,-1.4332795,-1.8123131,3,0,0.15375549,0
0,0,1,1,0,0,-0.9658927,0,0,0,1,1,0,0,0.5045587,1.1518178,2,0,0.2595842,0
0,1,1,1,1,1,0.82386273,0,0,0,1,1,0,0,1.4185094,1.2472993,6,1,1.0647732,0
0,0,1,1,1,1,-1.323179,0,1,0,1,1,0,0,0.057144284,0.9236315,0,0,0.032891702,0
1,0,1,1,1,0,-1.3265026,0,1,1,0,0,1,0,-0.21126035,0.6375206,0,0,-0.15124719,0
0,1,1,0,1,1,1.197767,1,0,0,0,0,1,0,1.4593481,1.1321559,3,0,1.3475816,0
0,0,0,0,1,1,-0.012021189,0,0,1,0,0,0,1,0.3363444,0.3560352,3,0,0.38255572,1
0,0,1,0,1,0,1.3489906,1,0,0,1,0,0,0,1.548242,1.1905624,4,1,1.3779078,0
0,0,1,1,1,1,1.2526063,1,0,0,0,0,1,0,-1.407984,-1.8123131,4,0,0.15252165,1
0,0,0,0,1,0,-1.4993294,0,1,0,1,1,0,0,-0.3454749,0.53063697,0,0,-0.25414324,0
1,0,1,1,1,1,-0.34271878,0,0,0,0,0,0,0,0.11717834,0.22786814,1,0,0.1228662,0
0,0,0,0,1,0,0.19071804,0,0,0,0,0,0,1,-0.34622547,-0.6272796,3,0,-0.38854948,0
0,0,0,0,1,0,-1.4843733,0,1,1,0,1,0,0,-0.9292244,-0.3927553,0,0,-0.6441671,0
1,0,0,0,1,1,0.15249671,0,0,0,0,0,1,0,-0.44405463,-0.6272796,3,0,-0.47607538,0
0,0,1,1,1,0,-1.4943441,0,1,1,0,0,0,0,-0.013530726,1.0922282,0,0,-0.0058357236,0
1,1,1,0,1,0,0.32033822,0,0,0,1,0,0,0,1.2192316,1.2472993,5,1,0.8109478,0
1,1,1,0,1,1,0.94018847,1,0,0,1,0,0,0,1.4667071,1.2472993,4,1,1.1341422,0
0,0,0,1,1,0,-0.4507356,0,0,0,0,0,0,1,-1.6509479,-1.8123131,1,0,0.16317646,0
0,0,0,1,1,0,0.02786194,0,0,1,0,1,0,0,-0.21371375,-0.3927553,4,1,-0.20483015,0
0,0,0,0,1,0,0.52473927,0,0,1,0,1,0,0,1.1144779,1.0098047,4,1,1.0090026,0
1,0,0,0,1,0,-0.40088168,0,0,1,0,0,0,1,0.656695,0.9236315,2,0,0.51925987,0
0,0,0,0,1,0,-1.4594464,0,1,0,1,0,0,1,-1.2224523,-0.8441327,0,0,-1.7703503,0
0,0,0,0,1,0,0.5097831,1,0,0,0,1,0,0,-1.0893189,-1.3841357,2,1,0.401723,1
0,0,1,0,1,1,-0.41916147,0,0,0,0,1,0,0,0.51751727,0.76237464,0,0,0.4697215,0
0,0,0,0,1,1,0.51310664,1,0,0,0,0,1,0,-1.2656555,-1.5606626,1,0,0.25629425,1
0,0,0,0,1,1,1.1096917,1,0,0,0,0,0,0,-0.5833009,-1.021193,5,1,6.805877,1
1,0,0,0,1,1,1.6680555,1,0,0,1,0,0,0,1.6203988,1.2096542,6,1,1.4639145,0
1,0,0,0,1,1,1.6015837,1,0,0,0,0,0,1,0.012753688,-0.5639137,5,1,0.015639985,1
1,1,1,0,1,1,1.3190782,1,0,1,0,0,0,0,1.242711,0.8332507,5,1,1.5615742,0
0,0,1,0,1,1,1.6248488,1,0,0,1,1,0,0,1.6810567,1.2472993,6,1,1.4865634,0
0,0,0,0,1,1,-1.4677553,0,1,0,1,0,0,0,-0.34780777,0.53063697,0,0,-0.25557825,0
0,0,0,0,1,0,0.20401242,1,0,0,0,0,0,1,-1.5424488,-1.8123131,0,0,0.15873653,1
0,1,0,0,1,1,0.7341257,1,0,0,0,0,1,0,-1.0820837,-1.3841357,2,0,0.40024394,1
0,1,0,0,1,1,0.8903346,1,0,0,0,0,1,0,0.83967006,0.53063697,2,0,1.1445853,0
1,0,0,1,1,1,-0.49560413,0,0,0,0,0,1,0,-1.6594428,-1.8123131,1,0,0.16350417,0
1,0,1,0,1,0,-1.4943441,0,1,1,0,1,0,0,-0.5737104,0.22786814,0,0,-0.43146402,0
1,0,1,1,1,1,1.1661929,1,0,0,0,0,1,0,0.42870888,-0.027117206,4,0,0.5352847,1
1,0,1,1,1,1,0.3236618,1,0,0,0,0,1,0,-1.5251048,-1.8123131,0,0,0.15798105,1
0,1,1,0,1,0,1.3091074,1,0,0,0,0,1,0,1.0379442,0.6375206,4,1,1.4481721,0
1,0,0,0,1,1,1.4752871,1,0,0,0,0,1,0,1.5004853,1.1122944,5,1,1.4661931,1
0,1,0,0,1,1,-0.5504434,0,0,0,0,0,1,0,-0.86848986,-0.92843103,1,0,-2.906332,0
1,1,0,0,1,1,-1.3181937,0,1,0,1,1,0,0,0.21080995,1.2472993,0,0,0.07980896,0
0,1,0,0,1,1,1.1761637,1,0,0,0,1,0,0,-0.28569868,-0.8441327,3,0,-0.6236085,0
0,0,0,0,1,1,0.014567563,0,0,0,0,1,0,0,-0.19123042,-0.34083176,2,0,-0.18123335,1
1,1,1,1,1,1,1.1545603,1,0,0,0,1,0,0,1.4810716,1.1321559,3,0,1.3861355,1
1,0,0,0,1,1,0.22561578,1,0,0,0,0,0,1,-1.53927,-1.8123131,0,0,0.15859905,1
1,0,0,1,1,0,-0.29452667,0,0,0,0,0,0,1,-1.2334964,-1.3841357,2,0,0.42907134,0
1,0,1,0,1,0,0.96843904,1,0,0,0,0,1,0,1.1525302,0.8562688,3,0,1.3307388,1
1,1,1,0,1,1,-0.012021189,0,0,0,0,1,0,0,-0.56849444,-0.8441327,3,1,-1.0881239,0
1,1,1,0,1,1,1.4503602,1,0,0,1,0,0,0,1.5603689,1.1905624,5,1,1.399259,1
0,0,0,0,1,1,0.68261,1,0,0,0,0,0,1,-0.75507265,-1.1249284,2,0,1.2513658,0
0,0,1,1,1,0,1.418786,1,0,0,1,0,0,1,1.6001117,1.2472993,5,1,1.3445317,0
0,0,1,0,0,1,-0.5321637,0,0,0,0,0,0,0,-0.5169446,-0.50397736,3,0,-0.46291664,1
0,0,0,0,1,1,0.69424254,1,0,0,0,0,1,0,-0.89779043,-1.243603,1,0,0.6417589,1
0,0,1,1,1,0,0.8820256,0,0,0,1,1,0,0,1.1392375,0.8789992,6,1,1.2651554,0
1,0,1,0,1,0,0.7042133,0,0,0,1,0,0,0,1.3667833,1.2472993,5,1,0.9939531,0
1,0,0,0,1,1,1.393859,1,0,0,0,0,1,0,-0.060449526,-0.5639137,4,0,-0.07147608,1
1,0,0,0,0,1,-1.3165318,0,0,0,0,0,1,0,-1.8571792,-1.8123131,0,0,0.17039616,1
1,1,0,0,1,0,-0.65015125,0,0,0,0,0,1,0,-1.6900563,-1.8123131,0,0,0.16466235,0
0,0,1,0,1,0,1.5151702,1,0,1,0,0,1,0,1.3201696,0.8789992,5,1,1.6341941,1
1,0,1,1,1,1,0.47987074,1,0,0,1,1,0,0,1.2309518,1.1905624,1,0,0.9021183,0
0,0,0,0,1,0,-0.30782107,0,0,0,1,1,0,0,0.5321921,0.7381076,2,0,0.5011405,0
0,0,1,1,1,1,1.2791951,1,0,1,0,1,0,0,1.1542498,0.7381076,4,0,1.5488247,1
0,0,1,0,1,1,0.84712785,1,0,0,0,0,1,0,-0.41661435,-0.8441327,2,0,-0.85500836,0
1,0,1,1,1,1,0.8803638,0,0,0,1,0,0,1,1.4424077,1.2285651,6,1,1.1319063,0
1,0,0,0,1,1,-0.5637378,0,0,0,0,0,1,0,-1.446816,-1.5606626,1,0,0.27297816,1
1,0,1,0,1,1,1.2010906,1,0,1,0,1,0,0,1.4663923,1.1518178,4,0,1.3186085,0
1,0,1,1,1,1,1.0947356,1,0,0,0,0,0,0,0.7690888,0.3560352,3,0,1.1078025,0
0,0,0,0,1,1,0.16911468,1,0,0,0,0,1,0,-1.1284045,-1.3841357,0,0,0.4095307,0
0,0,1,1,1,1,0.02786194,0,0,1,0,0,0,1,-0.5566397,-0.7665971,3,0,-0.7768401,0
1,0,1,1,1,1,1.3257254,1,0,1,0,0,0,0,1.5557203,1.2285651,5,0,1.3097494,0
1,0,0,0,1,1,0.853775,1,0,0,1,1,0,0,1.1932651,0.9455499,2,0,1.2451787,0
1,0,0,0,0,1,-0.03528635,0,0,0,1,0,0,0,1.0310146,1.2472993,6,1,0.6134717,0
0,1,1,1,1,1,1.32074,1,0,0,0,0,1,0,1.1605128,0.7381076,5,1,1.5630363,0
1,0,0,0,1,0,-1.4843733,0,1,1,0,0,0,1,-0.7798715,-0.24314304,0,0,-0.54943275,0
1,0,1,1,1,1,1.3140929,1,0,1,0,1,0,0,1.028095,0.6114279,4,1,1.4616361,0
0,0,1,1,1,1,0.9468357,0,0,0,1,0,0,0,1.4590483,1.2472993,6,1,1.1228945,0
1,0,1,1,1,1,0.28876406,0,0,1,0,0,0,0,0.5434274,0.38648883,3,0,0.682497,0
1,0,0,0,1,0,-1.4644318,0,1,0,0,0,0,1,-1.5320147,-1.243603,0,0,0.84902716,0
0,0,1,1,1,0,-1.3132082,0,1,0,1,0,0,1,-0.08530108,0.76237464,0,0,-0.056658592,0
0,0,1,1,1,0,1.1877962,1,0,0,1,0,0,0,1.5149094,1.2285651,4,0,1.2433633,0
1,0,1,1,1,0,0.8587604,1,0,0,0,0,1,0,-0.20677927,-0.6272796,2,0,-0.24801685,0
1,0,1,1,1,1,0.81887734,0,0,0,1,1,0,0,1.2650286,1.0719517,6,1,1.1395469,0
0,1,0,0,1,1,1.0199548,1,0,0,0,0,0,0,1.3793879,1.1122944,3,0,1.250971,0
0,0,0,1,1,0,-1.4727408,0,1,0,1,1,0,0,-0.20377012,0.76237464,0,0,-0.1277456,0
0,0,0,0,1,1,1.124648,1,0,0,0,1,0,0,0.6303319,0.19406347,3,0,0.8718617,1
0,1,1,0,1,1,0.6078291,1,0,0,0,0,1,0,-0.05789752,-0.3927553,2,1,-0.05988126,1
0,0,1,1,1,1,-1.4893587,0,1,0,0,0,1,0,-1.4869133,-1.243603,0,0,0.83822936,0
0,0,1,0,1,0,1.4752871,1,0,1,0,1,0,0,1.6320908,1.2472993,5,1,1.3992747,0
0,1,1,0,1,1,0.6959043,1,0,0,0,1,0,0,0.32767764,0.08773716,2,0,0.3874798,0
0,1,1,0,1,0,1.2393119,1,0,0,0,0,0,0,0.7807512,0.38648883,3,0,1.1185371,0
0,0,0,0,1,0,0.9950278,1,0,1,0,0,1,0,1.2403321,0.9455499,3,0,1.3313018,0
1,0,1,1,1,0,-0.012021189,0,0,0,0,0,1,0,0.21625188,0.15947245,2,0,0.2404399,0
0,0,1,0,1,1,-1.2616925,0,1,1,0,0,0,1,-0.42540333,0.05048319,0,0,-0.34644932,0
0,0,1,0,1,1,0.04281811,0,0,1,0,1,0,0,0.6572225,0.7135012,3,0,0.6817812,0
0,0,1,1,1,0,0.014567563,0,0,0,0,0,0,0,0.8433766,0.9455499,3,0,0.7175756,0
1,1,1,0,1,1,0.67430097,1,0,0,0,1,0,0,0.016199427,-0.34083176,1,0,0.017004615,0
1,0,0,0,1,1,-0.29785028,0,0,0,0,0,0,1,-0.9780219,-1.1249284,2,0,1.4731125,0
1,0,1,0,1,1,0.18739446,1,0,0,0,0,0,0,-0.08387223,-0.29102904,0,0,-0.08248446,1
0,1,0,0,1,1,1.329049,1,0,1,0,0,0,0,1.248381,0.9236315,4,0,1.3896937,1
1,0,1,1,1,0,-1.4893587,0,1,0,1,0,0,0,-0.021201815,1.2472993,0,0,-0.0071343947,0
0,1,0,0,1,1,0.9800716,1,0,0,0,0,1,0,0.28973004,-0.10935716,2,0,0.33650684,1
0,0,1,1,0,0,-0.6567984,0,0,1,0,1,0,0,0.3782371,0.7381076,3,0,0.32786638,0
0,0,1,0,1,0,1.6663938,1,0,0,1,0,0,0,1.6400907,1.171285,6,1,1.594094,0
0,0,0,0,1,0,1.3838882,1,0,0,0,0,0,0,0.71331614,0.22786814,4,0,1.0285776,0
0,0,1,0,1,1,-0.6202389,0,0,0,0,0,0,1,-1.3133671,-1.3841357,0,0,0.44260794,0
0,1,0,0,0,0,-0.8329489,0,0,0,1,0,0,1,-0.46185946,-0.44704098,3,1,-0.40617657,0
